text,createTime,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,musicMeta.musicAlbum,musicMeta.duration,videoMeta.duration,diggCount,shareCount,playCount,commentCount,mentions,hashtags
Every day I ask strangers if they’re happy. Today I am in Virginia. #areyouhappy #suffolk #virginia #wholesometiktok,2020-06-18 21:27:18,original sound,Are You Happy?,True,,29.0,29,389800,2011,1700000,1342,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""2432653"",""name"":""suffolk"",""title"":"""",""cover"":""""},{""id"":""58103"",""name"":""virginia"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Every day I ask strangers if they’re happy.,2020-06-16 11:35:33,anton are you happy,Are You Happy?,True,,24.0,24,142600,3610,587600,357,[],[]
Every day I ask strangers if they’re happy.,2020-06-15 16:04:37,original sound,Are You Happy?,True,,43.0,43,26900,204,164600,88,[],[]
Never grow up.,2020-06-14 11:06:55,original sound,Are You Happy?,True,,32.0,32,22200,92,163800,116,[],[]
pt 2,2020-06-13 13:07:08,original sound,Are You Happy?,True,,30.0,30,123600,454,639400,394,[],[]
Like for part 2,2020-06-12 12:47:30,original sound,Are You Happy?,True,,19.0,19,16900,111,151600,137,[],[]
I ask strangers if they’re happy. #onelove #wholesometiktok #areyouhappy,2020-06-11 14:02:28,original sound,Are You Happy?,True,,14.0,14,27200,21,194500,59,[],"[{""id"":""14226"",""name"":""onelove"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
Every day I ask strangers if they are happy. #onelove #wholesometiktok #areyouhappy,2020-06-10 13:36:30,original sound,Are You Happy?,True,,15.0,16,223400,1449,1200000,841,[],"[{""id"":""14226"",""name"":""onelove"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
Every day I ask people if they’re happy. #onelove #wholesometiktok #areyouhappy,2020-06-09 16:59:50,original sound,Are You Happy?,True,,21.0,21,9428,17,105200,79,[],"[{""id"":""14226"",""name"":""onelove"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
Posting black voices this week! #onelove #blackvoices #blackvoicesheard,2020-06-08 14:33:46,original sound,Are You Happy?,True,,19.0,19,8386,37,95700,40,[],"[{""id"":""14226"",""name"":""onelove"",""title"":"""",""cover"":""""},{""id"":""73310970"",""name"":""blackvoices"",""title"":""Listen to #BlackVoices."",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8321a6d3248feb3d80668f550b5c1950""},{""id"":""1666249910523909"",""name"":""blackvoicesheard"",""title"":"""",""cover"":""""}]"
Posting black voices only this week.  #onelove #blackvoices #areyouhappy #wholesometiktok,2020-06-07 14:53:45,original sound,Are You Happy?,True,,12.0,12,11000,29,112100,52,[],"[{""id"":""14226"",""name"":""onelove"",""title"":"""",""cover"":""""},{""id"":""73310970"",""name"":""blackvoices"",""title"":""Listen to #BlackVoices."",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8321a6d3248feb3d80668f550b5c1950""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Every day I ask people if they’re happy. #onelove #areyouhappy #wholesometiktok,2020-06-06 14:03:08,original sound,Are You Happy?,True,,32.0,32,5607,45,80500,24,[],"[{""id"":""14226"",""name"":""onelove"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Every day I ask people if they’re happy. #areyouhappy #wholesometiktok #newyorkcity,2020-06-05 22:35:21,original sound,Are You Happy?,True,,15.0,15,10500,108,93600,69,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""11365"",""name"":""newyorkcity"",""title"":"""",""cover"":""""}]"
Perspective from a veteran on happiness in today’s America. #areyouhappy,2020-06-04 16:10:51,original sound,Are You Happy?,True,,22.0,22,11800,86,97600,39,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
#duet with @tommy.is.epic Amazing story! Make a cool video asking someone if they’re happy. Will be dueting the best stories.,2020-06-03 17:41:51,original sound,Tommy Grissel,True,,59.0,59,11600,61,101800,53,"[""@tommy""]","[{""id"":""30496"",""name"":""duet"",""title"":""Use our Duet feature because two is always better than one."",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/dff7a84f4a6523e32f92b9a79b1e4d34""}]"
Part 2 #areyouhappy #wholesometiktok,2020-06-02 15:42:48,original sound,Are You Happy?,True,,58.0,58,169500,5854,735000,1576,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Every day I ask people if they’re happy. part 4,2020-06-01 16:18:11,original sound,Are You Happy?,True,,43.0,43,15300,57,122700,87,[],[]
Every day I ask people if they’re happy.,2020-05-31 13:17:10,original sound,Are You Happy?,True,,39.0,39,5634,61,60300,39,[],[]
Every day I ask people if they’re happy. #wholesometiktok #areyouhappy,2020-05-29 18:33:44,original sound,Are You Happy?,True,,12.0,12,6241,35,76200,46,[],"[{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
Part three. Every day I ask people if they’re happy.,2020-05-28 16:42:04,original sound,Are You Happy?,True,,34.0,35,7116,13,73600,73,[],[]
Every day I ask people if they’re happy. #motivational #wholesometiktok #areyouhappy,2020-05-27 20:50:39,original sound,Are You Happy?,True,,25.0,25,12000,511,110300,126,[],"[{""id"":""24675"",""name"":""motivational"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
Part 2 of my interview with my friend. What is your biggest regret?,2020-05-26 20:32:45,original sound,Are You Happy?,True,,13.0,13,9351,15,96300,80,[],[]
Every day I ask people if they’re happy.,2020-05-25 16:25:57,The Happiest Person in the World,Are You Happy?,True,,41.0,41,175700,744,872300,549,[],[]
Every day I ask people if they’re happy. Found a cricket game. #cricketlife #cricketworld #areyouhappy #wholesometiktok,2020-05-23 14:00:33,Documentary in Jodhpur Happiness,Are You Happy?,True,,14.0,14,13400,55,95800,49,[],"[{""id"":""12018302"",""name"":""cricketlife"",""title"":"""",""cover"":""""},{""id"":""1599930528510982"",""name"":""cricketworld"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Every day I ask people if they’re happy. Keep scrolling if you’re not a kid. #areyouhappy #wholesometiktok,2020-05-21 23:03:35,Listen to the kids bro Kids documentary,Are You Happy?,True,,54.0,54,6884,39,69100,40,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
This one’s to get you through whatever you’re going through.,2020-05-20 20:17:38,Outro,M83,False,"Hurry Up, We're Dreaming",30.0,17,8404,421,70800,57,[],[]
Every day I ask people if they are happy. Today I am in Korea. #comfortable #happyplace #vibez #koreangirl,2020-05-18 17:53:27,Are you happy documentary Korea,Are You Happy?,True,,20.0,20,4342,7,55000,52,[],"[{""id"":""18419"",""name"":""comfortable"",""title"":"""",""cover"":""""},{""id"":""59582"",""name"":""happyplace"",""title"":""Whether you love it or hate it, winter is well and truly here. Are you dreaming of warmer lands, or would you rather be in a snowy wonderland? Show us your happy place with the new green screen video sticker"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/5626f29b196dade681cc3b3117c3ccd2""},{""id"":""28436"",""name"":""vibez"",""title"":"""",""cover"":""""},{""id"":""2196651"",""name"":""koreangirl"",""title"":"""",""cover"":""""}]"
Every day I ask people if they’re happy. #areyouhappy #wholesometiktok,2020-05-17 16:48:05,The Key To Happiness Happiest Person in the World,Are You Happy?,True,,18.0,18,4060,19,53900,60,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Every day I ask people if they’re happy.,2020-05-17 02:05:37,Homeless Are you happy documentary,Are You Happy?,True,,27.0,27,6784,14,60200,60,[],[]
Every day I ask people if they’re happy. #areyouhappy #wholesometiktok #positivevibes,2020-05-14 15:44:29,original sound,Are You Happy?,True,,31.0,31,15600,47,102700,120,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""},{""id"":""23138"",""name"":""positivevibes"",""title"":""Whether it's a sunset or just listening to a good song, show us those things that give you #PositiveVibes."",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/02476532b6e778d4f98d429c68ff3d1e""}]"
Every day I ask people if they’re happy. Here’s the most beautiful smile I’ve ever seen. #areyouhappy #wholesometiktok,2020-05-13 18:19:22,The Happiest Person in the World Beautiful smile,Are You Happy?,True,,10.0,10,8199,23,84300,42,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Every day I ask people if they’re happy. I found a love story. Stay tuned for part 3.,2020-05-12 20:22:19,original sound,Are You Happy?,True,,43.0,43,40600,63,198500,141,[],[]
Part 2 will post tomorrow. #freethesunrisegirl,2020-05-11 17:40:07,original sound,Are You Happy?,True,,56.0,56,11000,33,95400,80,[],"[{""id"":""1664516422604806"",""name"":""freethesunrisegirl"",""title"":"""",""cover"":""""}]"
Every day I ask people if they’re happy.,2020-05-10 14:56:48,original sound,Are You Happy?,True,,17.0,17,6880,118,61400,51,[],[]
Every day I ask people if they’re happy. Found a fisherman dad. #icefishing #basspro #areyouhappy #happylife #wholesometiktok,2020-05-09 15:21:54,original sound,Are You Happy?,True,,56.0,56,46200,682,214700,201,[],"[{""id"":""5120949"",""name"":""icefishing"",""title"":"""",""cover"":""""},{""id"":""292569"",""name"":""basspro"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""34429"",""name"":""happylife"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Every day I ask people if they’re happy. Today I am in Washington DC. #areyouhappy,2020-05-08 16:51:03,original sound,Are You Happy?,True,,44.0,44,7030,20,58900,103,[],"[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""}]"
Every day I ask people if they’re happy. #grandmas #grandmasoftiktok #areyouhappy #wholesometiktok,2020-05-07 16:11:47,original sound,Are You Happy?,True,,50.0,50,6127,46,51800,79,[],"[{""id"":""38272"",""name"":""grandmas"",""title"":"""",""cover"":""""},{""id"":""1625006460756998"",""name"":""grandmasoftiktok"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Every day I ask people if they’re happy. Today I’m in New Orleans! #neworleans #louisiana #areyouhappy #wholesometiktok,2020-05-06 19:15:30,original sound,Are You Happy?,True,,54.0,54,74700,506,252300,455,[],"[{""id"":""12968"",""name"":""neworleans"",""title"":"""",""cover"":""""},{""id"":""75145"",""name"":""louisiana"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Every day I ask people if they’re happy. Today I spoke to @dishrag. Music: @mayadelilahh #areyouhappy #wholesometiktok,2020-05-05 18:00:03,original sound,Are You Happy?,True,,52.0,52,4689,57,56000,76,"[""@dishrag"",""@mayadelilahh""]","[{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Every day I ask someone if they’re happy. #bepositive #positivethoughts #areyouhappy #wholesometiktok,2020-05-04 16:41:03,original sound,Are You Happy?,True,,35.0,35,7844,29,64600,55,[],"[{""id"":""101607"",""name"":""bepositive"",""title"":"""",""cover"":""""},{""id"":""592321"",""name"":""positivethoughts"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Every day I ask people if they’re happy. Today I went to a positive psychology conference. #pyschology #positive #areyouhappy #wholsometiktok,2020-05-03 17:22:21,original sound,Are You Happy?,True,,59.0,59,77800,363,390300,274,[],"[{""id"":""11057314"",""name"":""pyschology"",""title"":"""",""cover"":""""},{""id"":""18165"",""name"":""positive"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""1631733954987014"",""name"":""wholsometiktok"",""title"":"""",""cover"":""""}]"
Every day I ask people if they’re happy. On Valentine’s Day I was in DC!,2020-05-01 13:56:43,original sound,Are You Happy?,True,,28.0,28,14300,38,92300,79,[],[]
Every day I ask people if they’re happy.,2020-04-30 20:36:22,original sound,Are You Happy?,True,,20.0,0,7491,28,85800,107,[],[]
Every day I ask people if they are happy.,2020-04-29 17:41:20,original sound,Are You Happy?,True,,20.0,0,319700,969,1500000,599,[],[]
How I met the happiest person in the world. #utah #sandhollow #areyouhappy #happylife #wholesometiktok,2020-04-28 13:33:50,original sound,Are You Happy?,True,,54.0,54,90500,2424,501300,463,[],"[{""id"":""50698"",""name"":""utah"",""title"":"""",""cover"":""""},{""id"":""399298"",""name"":""sandhollow"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""34429"",""name"":""happylife"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Every day I ask people if they’re happy. Found a French jazz singer. #jazz #singers #areyouhappy #happylife #wholesometiktok,2020-04-26 18:51:36,original sound,Are You Happy?,True,,24.0,24,19900,40,129200,89,[],"[{""id"":""9040"",""name"":""jazz"",""title"":"""",""cover"":""""},{""id"":""156583"",""name"":""singers"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""34429"",""name"":""happylife"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Every day I ask people if they’re happy. Found a fisherman. #icefishing #basspro #areyouhappy #happylife #wholesometiktok,2020-04-25 15:33:44,original sound,Are You Happy?,True,,56.0,56,499800,6531,1700000,1556,[],"[{""id"":""5120949"",""name"":""icefishing"",""title"":"""",""cover"":""""},{""id"":""292569"",""name"":""basspro"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""34429"",""name"":""happylife"",""title"":"""",""cover"":""""},{""id"":""1620750766937094"",""name"":""wholesometiktok"",""title"":""We can be wholesome too. Show us those heartwarming moments with #WholesomeTikTok 😊"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/1631672458072069.PNG""}]"
Every day I ask people if they’re happy. #okc #choosehappy #areyouhappy #positive #grateful #hope,2020-04-24 22:00:27,original sound,Are You Happy?,True,,11.0,0,27400,311,193400,197,[],"[{""id"":""78014"",""name"":""okc"",""title"":"""",""cover"":""""},{""id"":""8036437"",""name"":""choosehappy"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""18165"",""name"":""positive"",""title"":"""",""cover"":""""},{""id"":""68780"",""name"":""grateful"",""title"":"""",""cover"":""""},{""id"":""7115"",""name"":""hope"",""title"":""A veces esperamos una cosa, pero el futuro nos depara otra muy diferente 🤔 Únete a esta tendencia y cuéntanos tu #Hope fallida 😂\nThe ending never matches the beginning.  Use #Hope to join this trend! 👀"",""cover"":""""}]"
Every day I ask people if they’re happy. #documentary #areyouhappy #travelblog #traveldocumentary,2020-04-23 17:45:47,original sound,Are You Happy?,True,,14.0,14,16900,36,133200,54,[],"[{""id"":""421426"",""name"":""documentary"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""42394098"",""name"":""travelblog"",""title"":"""",""cover"":""""},{""id"":""86549865"",""name"":""traveldocumentary"",""title"":"""",""cover"":""""}]"
Every day I ask people if they’re happy. #documentary #areyouhappy #travelblog #traveldocumentary,2020-04-22 17:30:29,original sound,Are You Happy?,True,,11.0,0,31400,27,210800,64,[],"[{""id"":""421426"",""name"":""documentary"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""42394098"",""name"":""travelblog"",""title"":"""",""cover"":""""},{""id"":""86549865"",""name"":""traveldocumentary"",""title"":"""",""cover"":""""}]"
Every day I ask someone if they’re happy. #documentary #traveldocumentary #chasinghappiness,2020-04-21 22:32:47,original sound,Are You Happy?,True,,8.0,8,13800,41,138100,42,[],"[{""id"":""421426"",""name"":""documentary"",""title"":"""",""cover"":""""},{""id"":""86549865"",""name"":""traveldocumentary"",""title"":"""",""cover"":""""},{""id"":""1595693973513221"",""name"":""chasinghappiness"",""title"":"""",""cover"":""""}]"
Every day I ask people if they’re happy. #documentary #traveldocumentary #travelblog,2020-04-20 22:49:18,original sound,Are You Happy?,True,,24.0,24,34700,416,236700,415,[],"[{""id"":""421426"",""name"":""documentary"",""title"":"""",""cover"":""""},{""id"":""86549865"",""name"":""traveldocumentary"",""title"":"""",""cover"":""""},{""id"":""42394098"",""name"":""travelblog"",""title"":"""",""cover"":""""}]"
Are you happy? Today I am in Atlanta! #atl #georgiacheck #areyouhappy #rollerblading #travelblog,2020-04-20 01:21:36,Bang Bang,Joe Cuba,False,Chef Vol. 2 (Original Soundtrack Album),60.0,39,38300,390,253100,223,[],"[{""id"":""18262"",""name"":""atl"",""title"":"""",""cover"":""""},{""id"":""87306838"",""name"":""georgiacheck"",""title"":"""",""cover"":""""},{""id"":""605007"",""name"":""areyouhappy"",""title"":"""",""cover"":""""},{""id"":""16205"",""name"":""rollerblading"",""title"":"""",""cover"":""""},{""id"":""42394098"",""name"":""travelblog"",""title"":"""",""cover"":""""}]"
Every day I ask people if they’re happy... Found a love story.,2020-04-18 15:01:09,original sound,Are You Happy?,True,,56.0,56,478100,4097,1200000,1253,[],[]
every day i ask people if they’re happy.,2020-04-17 19:05:59,original sound,Are You Happy?,True,,14.0,14,21400,48,144700,77,[],[]
Health is the most beautiful thing on Earth. #fyp #foryoupage #foryourpage,2020-04-16 13:11:08,original sound,Are You Happy?,True,,28.0,0,74800,357,392100,223,[],"[{""id"":""229207"",""name"":""fyp"",""title"":"""",""cover"":""""},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":""""},{""id"":""1598498371111942"",""name"":""foryourpage"",""title"":"""",""cover"":""""}]"
i met a man on top of a mountain,2020-04-15 01:39:04,original sound,Are You Happy?,True,,45.0,45,28100,156,160200,305,[],[]
every day i ask people if they’re happy. #advice #happy #smallgestures #trending #foryoupage #happiness #tiktok #love #inspiration #motivation #truth,2020-04-14 02:22:16,original sound,Are You Happy?,True,,21.0,21,128700,454,565300,304,[],"[{""id"":""151540"",""name"":""advice"",""title"":"""",""cover"":""""},{""id"":""5478"",""name"":""happy"",""title"":"""",""cover"":""""},{""id"":""1622557668382726"",""name"":""smallgestures"",""title"":""#SmallGestures can make all the difference. Whether it's doing something nice for friends or family, show us those little moments that can change a person's day: https://vm.tiktok.com/tNPg9j/"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8cab6cdc687544ca6d9df5a630a44190""},{""id"":""20105"",""name"":""trending"",""title"":"""",""cover"":""""},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":""""},{""id"":""8702"",""name"":""happiness"",""title"":"""",""cover"":""""},{""id"":""23428"",""name"":""tiktok"",""title"":"""",""cover"":""""},{""id"":""4231"",""name"":""love"",""title"":"""",""cover"":""""},{""id"":""17345"",""name"":""inspiration"",""title"":"""",""cover"":""""},{""id"":""22835"",""name"":""motivation"",""title"":"""",""cover"":""""},{""id"":""10934"",""name"":""truth"",""title"":"""",""cover"":""""}]"
"are you happy, NY?",2020-04-13 20:15:30,original sound,Are You Happy?,True,,59.0,59,27900,226,201000,125,[],[]
every day i ask people if they’re happy. #advice #happy #smallgestures #trending #foryoupage #happiness #tiktok #love #inspiration #motivation #truth,2020-04-13 01:12:29,original sound,Are You Happy?,True,,58.0,58,145500,3324,620400,410,[],"[{""id"":""151540"",""name"":""advice"",""title"":"""",""cover"":""""},{""id"":""5478"",""name"":""happy"",""title"":"""",""cover"":""""},{""id"":""1622557668382726"",""name"":""smallgestures"",""title"":""#SmallGestures can make all the difference. Whether it's doing something nice for friends or family, show us those little moments that can change a person's day: https://vm.tiktok.com/tNPg9j/"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8cab6cdc687544ca6d9df5a630a44190""},{""id"":""20105"",""name"":""trending"",""title"":"""",""cover"":""""},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":""""},{""id"":""8702"",""name"":""happiness"",""title"":"""",""cover"":""""},{""id"":""23428"",""name"":""tiktok"",""title"":"""",""cover"":""""},{""id"":""4231"",""name"":""love"",""title"":"""",""cover"":""""},{""id"":""17345"",""name"":""inspiration"",""title"":"""",""cover"":""""},{""id"":""22835"",""name"":""motivation"",""title"":"""",""cover"":""""},{""id"":""10934"",""name"":""truth"",""title"":"""",""cover"":""""}]"
part 2,2020-04-11 15:09:01,original sound,Are You Happy?,True,,58.0,58,2100000,59900,7500000,11100,[],[]
part 3,2020-04-09 21:33:36,original sound,Are You Happy?,True,,37.0,37,361800,3259,1700000,1451,[],[]
every day i ask people if they’re happy. #advice #happy #smallgestures #trending #foryoupage #happiness #tiktok #love #inspiration #motivation #truth,2020-04-08 22:02:05,original sound,Are You Happy?,True,,9.0,9,54600,220,364600,197,[],"[{""id"":""151540"",""name"":""advice"",""title"":"""",""cover"":""""},{""id"":""5478"",""name"":""happy"",""title"":"""",""cover"":""""},{""id"":""1622557668382726"",""name"":""smallgestures"",""title"":""#SmallGestures can make all the difference. Whether it's doing something nice for friends or family, show us those little moments that can change a person's day: https://vm.tiktok.com/tNPg9j/"",""cover"":""https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8cab6cdc687544ca6d9df5a630a44190""},{""id"":""20105"",""name"":""trending"",""title"":"""",""cover"":""""},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":""""},{""id"":""8702"",""name"":""happiness"",""title"":"""",""cover"":""""},{""id"":""23428"",""name"":""tiktok"",""title"":"""",""cover"":""""},{""id"":""4231"",""name"":""love"",""title"":"""",""cover"":""""},{""id"":""17345"",""name"":""inspiration"",""title"":"""",""cover"":""""},{""id"":""22835"",""name"":""motivation"",""title"":"""",""cover"":""""},{""id"":""10934"",""name"":""truth"",""title"":"""",""cover"":""""}]"
